id,name,class,node_type,level,parent_of,child_of,adjacent_to
9254,Global Travel for Strategic Meetings,Soft Skill,skill,,,,
9255,Cross-Selling and Up-Selling Managed Services,Technical Skill,skill,,,,
9256,Lease Portfolio Management,Technical Skill,skill,,13711;13710,,803;24109;8105;8835;8651;24108
9257,Rent Management,Technical Skill,skill,,,,803;4084;21975;21977;596;9355;23894
9258,Handover Qualified Advocates,Soft Skill,skill,,,,23371;14622;14623;14621;23372;23373
9259,Ongoing Enablement for Commercial Attorneys,Soft Skill,skill,,,,
9260,Rancher,Tool,skill,,,,5218
9261,Ranger,Tool,skill,,,,
9262,Archer,Tool,skill,,,,
9263,CPU Architecture,Technical Skill,skill,,,,
9264,Dell,Tool,skill,,,,8676
9265,Intel,Tool,skill,,,,
9266,Credit Limit Review Process Engagement,Technical Skill,skill,,,,4179
9267,U.S. Immigration Consulting,Technical Skill,skill,,,,6565;8661;8660;23611;9497;9269
9269,US Immigration Petition Preparation,Technical Skill,skill,,,,6565;8661;8660;9267;23288;9497;23287
9270,vMix,Tool,skill,,,23665,9119;8031;8715;9149;23666
9271,Vismockup,Tool,skill,,,,9082;8815;9084;15733;8817;8816;9083;15734
9272,VIM Proficiency,Tool,skill,,,,
9273,Phishing Knowledge,Technical Skill,skill,,,,
9274,Ethical Hacking,Technical Skill,skill,,9045,,8695;5411;5212;586
9275,Cost Control,Technical Skill,skill,,188,,
9276,User Inquiries Management,Soft Skill,skill,,,5752,
9277,Offering Deal Wins Rolodex,Soft Skill,skill,,,,1281
9278,S3 Bucket Provisioning Lifecycle,Technical Skill,skill,,22000,,21999
9279,Storage Protocols and Array Types,Technical Skill,skill,,,,2804
9280,Liaising with GenAI Actors,Soft Skill,skill,,,,
9282,Search Processing Language (SPL),Technical Skill,skill,,,,
9283,Knowledge of Sprinklr,Technical Skill,skill,,,,5140
9284,Splunk,Tool,skill,,,,
9285,Now Assist Adoption Impact Analysis,Technical Skill,skill,,,,
9286,Address Adoption Blockers,Soft Skill,skill,,,,14922;15207;14921;15206;14920;7189
9287,Health Adoption Focus,Soft Skill,skill,,,,18058;18057;18055;18056
9289,Identifying Technical Champions,Soft Skill,skill,,,,10968;10969;6008;2837
9290,Collaboration with Advanced Technology Groups,Soft Skill,skill,,,,2;3358;9099;371
9292,Flag Management,Soft Skill,skill,,,,
9293,ReactJS Application Development,Technical Skill,skill,,,18972,17613;9243;9295;8712;19509
9294,React-like Programming Language,Technical Skill,skill,,,,
9295,Advanced React Development,Technical Skill,skill,,,,9293
9296,Area Management Support,Soft Skill,skill,,,,
9297,Manage Fidelity Deferred Comp,Technical Skill,skill,,,,4288;4680
9298,Salary Structure Management,Technical Skill,skill,,,,19840;1972
9299,Basic Pay Management,Technical Skill,skill,,1723;8923,,9114;5184;23931;2238;8464;7142;1380;23932;4304;5185;9020;9115;4460;9627
9300,Internal Support Systems Management,Technical Skill,skill,,,,11717
9301,Benefit Platforms Management,Technical Skill,skill,,,,
9302,Platform Operability Management,Technical Skill,skill,,,,12020
9303,Platform Optimization for Developers,Technical Skill,skill,,,,12020
9304,Apache Iceberg,Tool,skill,,8980,,24116;6495;8874;24115
9305,Cultural Engagement,Soft Skill,skill,,,,11001;11000
9306,Stage Production,Technical Skill,skill,,,,5140;8739;4848
9307,Incorporation Strategies,Technical Skill,skill,,,,13027
9308,Vertical Market Analysis,Technical Skill,skill,,,,119;3776;336;1;7917
9309,Task Delivery Support,Soft Skill,skill,,,,
9311,Work Direction,Soft Skill,skill,,,,6040;8821
9312,Expense Review and Approval,Technical Skill,skill,,,,6888;21534;1390;2191;3315;6889;427;19335;4766;14406;12121;5083;6886
9313,Charges Management,Technical Skill,skill,,,,5824;5825
9314,Overachievement Culture,Soft Skill,skill,,,,
9315,Metric Tables,Technical Skill,skill,,,,8286;4040;4772;4039
9316,Metrics Translation,Technical Skill,skill,,,,13422;19754;13423;19794;19709;19793
9317,NTT Methodology,Technical Skill,skill,,,,5822;6174;13736;5188;6342
9318,Creative Environment Assessment,Technical Skill,skill,,,,15049;8196;4701;15048
9319,Creative Work Optimization,Technical Skill,skill,,,,
9320,Fiori Launch Pad Configuration,Tool,skill,,,9458,4914;5449;8701
9321,Fiori Development,Technical Skill,skill,,,9412,14432;9576
9322,CDS View Development,Technical Skill,skill,,,,6567;9412;5758
9323,ICDs,Domain specific,skill,,,,9439;5256;5905
9325,Dunning,Technical Skill,skill,,727,,
9326,Geo P&L Reporting Management,Technical Skill,skill,,,,5796
9327,Manage regional P&L,Technical Skill,skill,,,,
9328,Global Business Management Framework Development,Technical Skill,skill,,,,
9329,Maintaining Coherence Across Regions,Soft Skill,skill,,,,1915;5670
9330,Compliance with Zero Tolerance for Unlawful Behavior,Technical Skill,skill,,,,8255;22881;8254;23691;12716;8253;4049
9331,Process Compliance Consultation,Soft Skill,skill,,,,
9333,University Career Center Engagement,Soft Skill,skill,,,,
9334,Log Export Services,Technical Skill,skill,,,,
9335,AIOps Concepts Familiarity,Technical Skill,skill,,,,
9337,Knowledge of IATM,Domain specific,skill,,,,
9338,HVAC Management,Technical Skill,skill,,,,8291;23776
9340,Data Usage and Adoption Analysis,Technical Skill,skill,,,,395;10560;10561;3364;6878;49;5292
9341,Directory Management,Technical Skill,skill,,,,14575
9342,Local File Management,Technical Skill,skill,,,23588,9343;4672;5298;5362
9343,Master File Management,Technical Skill,skill,,23588,,4672;5298;5362;9342
9344,SMARTS,Domain specific,skill,,,,17406;17398;17407;23912;17408;9205;23913
9345,SNDA Management,Technical Skill,skill,,,,13712;8811;11444;8823;13713
9346,BGP Configuration,Technical Skill,skill,,,,5726
9347,Identifying Early Warning Signs in Account Health,Soft Skill,skill,,,,
9348,Iterative Learning,Soft Skill,skill,,,15393,3445;7105
9350,Platform Pages Development,Technical Skill,skill,,,,7476;1488;2661
9351,Cross-Platform Demo Leadership,Soft Skill,skill,,,,5144;4560
9352,Niche Platform Management,Technical Skill,skill,,,,12013;24137;4471;24138
9353,Geographic Expansion Planning,Technical Skill,skill,,,,
9354,Burndown Allocation Management,Technical Skill,skill,,,,22818;1952
9355,Financial Drivers Analysis,Technical Skill,skill,,,,9257;4084
9356,Breakthrough Content Creation,Soft Skill,skill,,,,12365;892;3419;3985;22521;2918;70;392
9357,Content Development for PAC Activities,Soft Skill,skill,,,,9506;6624
9359,Complexity Assessment for Development Requests,Technical Skill,skill,,,,
9361,C-Level Management,Soft Skill,skill,,,,3592;2
9362,Java Programming with Selenium,Technical Skill,skill,,8918,,8863;5254
9363,Core Java Development,Technical Skill,skill,,,,341;17542;16289;17541;19057;3602;16288;19056
9364,Insights to Management,Soft Skill,skill,,,,18175;18176;21503;16655;10555;18174;10554;16654;21502;16653
9365,Transformation and Acceleration Management,Soft Skill,skill,,,,2567;2566;2782;711;1025;13296;5698;1803
9366,Security Consultation,Technical Skill,skill,,,,15763;15767
9367,Problem-solving for Complex Security Issues,Soft Skill,skill,,,20393,
9368,Renewals Process Assistance,Soft Skill,skill,,,,14121;14122;13296;10753;4679
9369,Web Scripting Technologies,Technical Skill,skill,,,102,2199;13795;9636
9370,Web Libraries and Frameworks Knowledge,Technical Skill,skill,,,,
9371,Web Logic,Technical Skill,skill,,,,
9372,Site Selection,Technical Skill,skill,,,,8723;8139;8142
9375,Huggingface Tools,Tool,skill,,,,
9376,SAP SD Certification,Tool,skill,,,,8678
9377,Screen Tailoring,Domain specific,skill,,,,2402;19929;11378;19928;19924;11377
9379,IT4IT,Tool,skill,,,,
9380,Termination Dates Management,Technical Skill,skill,,,,5807
9381,Activations,Technical Skill,skill,,,,21903
9382,ML Ops,Technical Skill,skill,,13624,,22086;8805;5145;8410;19029;22603;724;22604;22087;8806
9383,ML Development Tooling,Tool,skill,,,,
9384,API-based Machine Learning Scoring,Technical Skill,skill,,,,5786
9385,NIST AI Risk Management Framework (RMF),Technical Skill,skill,,,,9198
9387,Support Vector Machines,Technical Skill,skill,,,,16534;8992;461;16516;16517;3302;6850;16535;6852
9389,Asset Receiving,Technical Skill,skill,,,,376
9390,Industry Regulations,Technical Skill,skill,,2519,,132;14350
9391,Brain Shark,Tool,skill,,,,6168;24024
9392,API Documentation,Tool,skill,,23590,,
9395,Okta,Tool,skill,,,,9534;5278
9396,Execution Assistance in IDC,Soft Skill,skill,,,,
9397,CDP,Tool,skill,,,,21612;5260;19543;21613
9398,Fork Lift Truck Licence (Counterbalance),Technical Skill,skill,,8798,,5982;23736;9432;15323;15324;23697;23698;8698;8797;23737
9401,HL7 V2,Technical Skill,skill,,,,5193;9405
9402,Broadcast and Media Production,Technical Skill,skill,,,,4653;23952;3719;22859
9403,IPFIX,Technical Skill,skill,,,,
9404,FI,Domain specific,skill,,,,
9405,FHIR,Technical Skill,skill,,,,9401;5193
9406,Information Utilization,Technical Skill,skill,,,,4389
9407,Data Definitions,Technical Skill,skill,,19551,,20057;19550
9408,Validation of CAE Results,Technical Skill,skill,,,,9597;22378;8803;4430;22377;23929;23930;8927;5348;22375;22376
9409,Identify False Positives,Technical Skill,skill,,,,4463
9410,IT Success Story Development,Soft Skill,skill,,,,5853
9411,Mobilization/Transition Documentation,Tool,skill,,14081;14080,,
9412,Fiori Applications,Tool,skill,,9321,,9322;6567;5758
9413,Second Line Management,Soft Skill,skill,,,,
9414,Webcasting,Technical Skill,skill,,23662,,5402;9164
9415,Application Encouragement,Soft Skill,skill,,,,
9417,Data Breaches,Technical Skill,skill,,,,886;3517;18340
9418,DevOps Git,Tool,skill,,17795,1985,
9419,Navigating Unknowns,Soft Skill,skill,,,,1130
9420,HR Reporting,Technical Skill,skill,,,,5181;8041
9421,Recruitment Reporting,Technical Skill,skill,,,,3503;440;441;1706
9422,Casket Dressing,Technical Skill,skill,,,,8939
9424,Whiteboarding,Soft Skill,skill,,,,
9425,Core Platform Components and Best Practices,Technical Skill,skill,,,,
9426,Celergo Platform,Tool,skill,,20701;20699;20700,,24208;24207;24209
9427,Platform Enablement,Technical Skill,skill,,,,2715;1488;12020;1174
9428,Business Process Definition,Technical Skill,skill,,,,19152;10349;2627;1599;2546
9429,Process and System Experience,Technical Skill,skill,,,,
9431,Internal Wiki Development,Tool,skill,,,,
9432,Warehouse Management,Technical Skill,skill,,15323;15324,,5982;23697;8798;23698;9398;8698;8797
9433,Process Inventory Management,Technical Skill,skill,,,,8344;1594;376
9434,Exemplifying the Hungry and Humble Culture,Soft Skill,skill,,,,
9435,Cultural Awareness,Soft Skill,skill,,11586,,4596
9436,Ushering,Soft Skill,skill,,,,8939
9439,Compliance with NISPOM,Technical Skill,skill,,,,5256;9323;5905
9440,Competitive Org Chart Development,Technical Skill,skill,,,,
9441,Experience with Verint,Tool,skill,,,,21970;3891;8844
9443,Implementation of COE Model of Knowledge,Technical Skill,skill,,23089;23091;24194;13110;13111,,8890;5005
9444,Recruitment Channel Utilization,Technical Skill,skill,,,,4494
9445,Candidate Engagement and Qualification,Soft Skill,skill,,,,2873;841
9446,Encouraging Participation in Job Fairs,Soft Skill,skill,,,,11132;11131
9448,Communicating the Value of Talent,Soft Skill,skill,,,,
9449,Program Value Articulation,Soft Skill,skill,,,,547;4964
9450,Internet Applications,Tool,skill,,,,
9451,Remote Data Management,Technical Skill,skill,,,,16247;6385;4805
9452,Experience with Gem,Tool,skill,,,,8972;8851
9453,Salesforce Architect,Technical Skill,skill,,,,
9454,Delivery on Area People Plans and Initiatives,Soft Skill,skill,,,,
9455,Functional Planning Execution,Technical Skill,skill,,,,4727;3052;41;1711;21472;2;21474
9456,Cluster Networking Protocols and Hardware Familiarity,Technical Skill,skill,,,,
9457,Network Incident Management,Technical Skill,skill,,,,10855;9558
9458,Deploy Fiori,Tool,skill,,9320,,4914;5449;8701
9459,Leveraging Camera Output,Domain specific,skill,,,,
9460,Video Processing,Technical Skill,skill,,,,1942;892
9461,Human-centered Information Architecture,Technical Skill,skill,,,,
9462,SQL Functional Comprehension,Technical Skill,skill,,,,
9463,Safran Landing Systems (SLS),Technical Skill,skill,,,,19646
9464,Security SLA Management,Technical Skill,skill,,,20893,6385;4805
9465,Skill Validation,Soft Skill,skill,,,,
9466,Scaling Generative AI Business,Soft Skill,skill,,,,
9467,Extract and Validate Client Details,Soft Skill,skill,,,,
9468,Response Mitigation,Soft Skill,skill,,,,2287;2372
9469,Drive Responses to Hunt Findings,Soft Skill,skill,,,,
9470,Variable Factors Evaluation,Technical Skill,skill,,,,11770;5882
9471,Workshop Documentation,Soft Skill,skill,,,,4489;4499
9472,Custom Demo Development Handoff,Soft Skill,skill,,1039,,
9473,T&E Processes,Technical Skill,skill,,,,
9474,Database-level Integrations/ETL,Technical Skill,skill,,,,
9475,Support Year Over Year HR Programs,Soft Skill,skill,,,,
9476,Business and HR Initiative Delivery,Soft Skill,skill,,,,3451;7133;15862;17122;7134;7132;7137;7497;15861;7136;15860;17120;17119;15859;17121
9477,User-focused Content Development,Technical Skill,skill,,,,919;70
9478,NAT,Tool,skill,,,,15023;15024;8876
9479,Netcracker,Tool,skill,,,,8690
9480,Training and Development on Data Tools,Soft Skill,skill,,,,
9481,Unified UI Strategy Implementation,Technical Skill,skill,,,,5099
9482,UX Enablement Materials Curation,Soft Skill,skill,,,,
9483,Customer Community Content Needs,Soft Skill,skill,,,,
9484,AI Infrastructure,Technical Skill,skill,,,,
9485,ML Platform Engineering,Technical Skill,skill,,,,118;4762
9486,Lead Discovery Meetings,Soft Skill,skill,,,,5429
9487,Publishing Strategies,Soft Skill,skill,,,,11609
9488,Hadoop Distributed File System (HDFS),Tool,skill,,,,24116;6973;17057;11596;17056;1935;2417;11594;8675;8970;10577;5912;17046;106;2237;11597;17055;11599;10258;8971;2452;11595;9068;11600;17045;3198;3879;21789;11598;8979
9489,Apache Hadoop,Tool,skill,,,,6595;5119;2452
9490,Champion Finance,Technical Skill,skill,,,,
9491,ServiceNow AIOps Administration,Technical Skill,skill,,,,5507
9492,Strategic Writing,Soft Skill,skill,,,,
9493,Ability to work with US government agencies including US DoD,Soft Skill,skill,,,,
9494,Experience with Bundeswehr or Bundesverwaltung,Soft Skill,skill,,,,
9495,Hands-on Technical Skills in Systems,Technical Skill,skill,,,,1286;3021;297;2055;2387;1616
9496,Technical Excellence,Technical Skill,skill,,,,15278;4353;5498;15279
9497,Corporate Immigration Program Administration,Soft Skill,skill,,,,6565;8661;8660;9267;9269
9498,Campaign Spend Analysis,Technical Skill,skill,,,,6007;8720;5282
9499,Sales Expertise in Early Stage and Hyper Growth Markets,Soft Skill,skill,,,,2
9500,Sales Qualification and Pre-Demo Analysis,Soft Skill,skill,,,,2766;40;13882
9501,Represent the ESA organization,Soft Skill,skill,,,,9106;3118
9502,Lead EMEA Services Sellers,Soft Skill,skill,,,,17943;3116;17944;17945
9503,Experience with OEM GTM models,Technical Skill,skill,,,,
9504,Troubleshooting Build Failures,Technical Skill,skill,,,,
9506,IT Service Management ROI Innovation,Technical Skill,skill,,,,9357;6624
9507,Management Consulting and Architecture Leadership,Soft Skill,skill,,,15030,3570;10273;3079
9508,Anti-Malware,Technical Skill,skill,,,,5085
9509,Targeted Enablement,Soft Skill,skill,,,,21995;21994
9510,Drive Enablement,Soft Skill,skill,,,,
9512,Program Initiative Deployment,Technical Skill,skill,,,,14669;5446;2242
9513,Team Performance Reporting,Technical Skill,skill,,,,1447;20474;1407;2133
9514,Writing Commentary,Soft Skill,skill,,,,6219
9515,Work Notes Management,Technical Skill,skill,,,,
9516,Content Coordination,Soft Skill,skill,,,,20578;8650;2486;22914;6656
9517,Store Release Coordination,Soft Skill,skill,,,,21829;19885;21830;19886
9519,Solution Scaling and Enablement,Technical Skill,skill,,,9797,9796
9520,Resource Scalability Development,Technical Skill,skill,,,2065,2066;4147;9797
9521,Engineering Standards and Processes Management,Technical Skill,skill,,2435,19526,5148
9523,Work with Sales to produce Statements of Work (SOWs),Technical Skill,skill,,,,5710;6364
9524,Facilitating Individual GLT Meetings,Soft Skill,skill,,,,20862
9525,Lead Delivery Instructor,Soft Skill,skill,,,,
9526,Instructor Management,Soft Skill,skill,,,,8856;8858;20732
9527,Adjust Communication and Influence Style,Soft Skill,skill,,,,
9528,Delivery Backlog Management,Technical Skill,skill,,,,815
9529,Collaborative Personality,Soft Skill,skill,,,,
9530,ServiceNow Engineering Accomplishments,Technical Skill,skill,,,,
9531,Asset Requirement Analysis,Technical Skill,skill,,,,23775;4424;23774
9532,Helm Charts Management,Technical Skill,skill,,,,16721
9533,Environmental Performance Analysis,Technical Skill,skill,,,,13276
9534,SiteMinder,Tool,skill,,,,5278;9395
9535,Audit Management,Technical Skill,skill,,1588;5613,,2780;221;667;2203
9536,SOX 404 Financial Statement Mapping,Technical Skill,skill,,,,
9537,Creative Risk Encouragement,Soft Skill,skill,,,,
9538,Stacking,Domain specific,skill,,,,15354;15355;15352;15353
9539,Product Learning Path Development,Technical Skill,skill,,,,5207;23746
9540,Use of Communication Technologies,Soft Skill,skill,,,,
9541,Communication Across All Channels,Soft Skill,skill,,,,5564
9542,Greet Next of Kin,Soft Skill,skill,,,,8939;23851;23852;9552;23849;23850
9543,Address Doctor,Soft Skill,skill,,,,7160;7985;7987;10893;10896
9544,Pipeline and Transaction Visibility,Technical Skill,skill,,,,
9545,Communicate Store Renewals Policies,Soft Skill,skill,,,,21860
9546,Customer Entitlement Verification,Technical Skill,skill,,,,12724;1210
9547,Compliance Awareness in CRM Usage,Technical Skill,skill,,,,
9549,Access Control Lists (ACLs),Technical Skill,skill,,,,
9550,Data Flow Improvement,Technical Skill,skill,,,,5002
9551,Human-centered Data Communication,Soft Skill,skill,,,,10650;5893
9552,Family Interaction,Soft Skill,skill,,,,8939;9542
9553,Social Gatherings,Soft Skill,skill,,,,
9554,Collaboration in Inclusive Environments,Soft Skill,skill,,,,4004;1680;2
9555,Fostering an Environment of Mutual Understanding and Respect,Soft Skill,skill,,,,
9556,Logging Integrations,Technical Skill,skill,,,,
9557,Providing Structure and Support,Soft Skill,skill,,,,
9558,Network Design and Administration,Technical Skill,skill,,,,875;2610;21670;9457
9560,Customer Contract Enablement Leadership,Soft Skill,skill,,,,
9561,Technical Environment Familiarity,Technical Skill,skill,,,,
9562,Enterprise Salesforce Management,Technical Skill,skill,,,,16313;14763;14001;2897;6812;15214;16310;15213;3270;16304;3269;16308;14764;16315;16305;16316;13970;16317;18744;14002;13969;16311;16307;16312;15212;15200;16306;14003;3271;14766;14767;14768;16314;14765
9563,Program Adoption and Measurement,Technical Skill,skill,,20255;20253;2790,,17187
9564,Adoption Statistics,Technical Skill,skill,,,,24087
9565,ERM Certification,Technical Skill,skill,,,,13167;24124;24123;4629
9566,GCIH Certification,Technical Skill,skill,,,,20395;21033;20396;20932;21034;20930;20929;20931
9567,Automation Projects,Technical Skill,skill,,13421,,3111;5691;3684;1152;1184;1885;114
9568,Practice Automation Best Practices,Technical Skill,skill,,,,7803
9569,Personnel Development and Evaluation,Soft Skill,skill,,,,19851;77;2
9570,Vendor Management for Security Services,Technical Skill,skill,,,,132;11777;370;773
9571,Risk & Resilience Consulting,Technical Skill,skill,,,,210;289;21137;21138;22660;17422
9573,Knowledge of Public Sector Customer Needs,Technical Skill,skill,,,,
9574,PME Technology Utilization,Technical Skill,skill,,,,4518;5379;8203
9575,Implementing Innovative Technologies,Technical Skill,skill,,7297,,33;9802;1026;20778;2;14827
9576,Tuning & Custom Background Programs,Technical Skill,skill,,,,14432;9321
9577,Solution Addressing,Domain specific,skill,,,,13449
9578,CBAP (Certified Business Analysis Professional),Technical Skill,skill,,,,13636;13637
9579,Emergency Response Protocols,Technical Skill,skill,,,,
9580,Generative AI Product Releases,Technical Skill,skill,,,,4721;5880
9581,Generative AI Systems Evaluation,Technical Skill,skill,,,,19165;16583;16584;14833;10055;21589;10449;21588;10056;21587
9582,Remediation Steps Identification,Technical Skill,skill,,,,12356
9583,Drive Remediation,Technical Skill,skill,,,,5773;23542
9584,Facilitation of Case Moves,Soft Skill,skill,,,,8801
9585,Learning Principles Application,Technical Skill,skill,,,,6183
9586,Learning Experiences,Soft Skill,skill,,22044,,
9587,Estimating Software and Tools Usage,Technical Skill,skill,,,,5202
9588,System Operation Understanding,Technical Skill,skill,,,,329
9589,Methods of Operation,Technical Skill,skill,,,,
9590,Content Creation and Evangelism,Soft Skill,skill,,,,
9591,Knowledge of Content Types,Technical Skill,skill,,,,4718
9592,Operational Efficiency in Corporate and Cloud Environments,Technical Skill,skill,,,,
9593,Performance of Data Systems,Technical Skill,skill,,,,
9594,Research Successful Penetration Strategies,Technical Skill,skill,,,,
9595,Windows and Mobile Computing Technologies,Technical Skill,skill,,14382,,10212;2578
9596,Mentoring and Execution,Soft Skill,skill,,,,2866;2606;2;3312;11983
9597,Powertrain Load Case Analysis,Technical Skill,skill,,,,22378;8803;4430;22377;23929;23930;8927;5348;9408;22375;22376
9598,Operational Analytics,Technical Skill,skill,,,,4312;14203;1622;14700;7;342;3816
9599,Familiarity with Demandbase,Tool,skill,,21194,,5808
9600,Workers Compensation,Technical Skill,skill,,,,17122
9601,Compensation Knowledge,Technical Skill,skill,,,,
9602,Corporate Filings,Technical Skill,skill,,,,21586
9603,Real Estate Procurement Decision-Making,Technical Skill,skill,,,,
9604,Data Duplication Reduction,Technical Skill,skill,,9605,,
9605,Data Duplication,Technical Skill,skill,,,9604,
9606,Conversational Voice,Domain specific,skill,,,,23530;21381;21380
9607,ServiceNow Product Enhancement Tracking,Technical Skill,skill,,,9971,
9608,Leadership Visit Coordination,Soft Skill,skill,,,,5904;12748
9610,Maintaining Business as Usual (BAU) Tasks,Technical Skill,skill,,,,6644
9611,CM360,Tool,skill,,,,
9612,PBCs (Prepared By Client schedules),Technical Skill,skill,,,,
9613,Administrative Tasks Related to CCO Tours,Technical Skill,skill,,,,
9614,CSO Readiness Support,Soft Skill,skill,,,,8112;4088
9615,ERP Certification,Technical Skill,skill,,,,14012;14011;8663;14013
9616,"Experience partnering with Diversity, Equity, and Inclusion Teams",Soft Skill,skill,,,,8737
9617,Serve as a Sparring Partner,Soft Skill,skill,,,,6404;5933
9618,Opening Bank Accounts in Various Currencies Worldwide,Technical Skill,skill,,,,23719;4337;162;23720
9619,Process Global Corporate Card Applications,Technical Skill,skill,,,,5430
9622,Technical Scope Ownership,Technical Skill,skill,,,,17100;5370
9623,Lead the Engage Me Care pillar,Soft Skill,skill,,,,
9624,Lead Alliance Activities,Soft Skill,skill,,,,
9625,Performance Architecture,Technical Skill,skill,,,,22483
9626,SAP Identity Access Governance (IAG),Tool,skill,,,,23905;8656;23903;9251;23904
9627,SAP HCM,Tool,skill,,1001;23932;19231;23931,,15380;9114;5184;8923;8464;14509;7142;4304;9299;14510;5185;15381;9020;9115;4460;4067
9628,IA Security Program Planning,Technical Skill,skill,,,,8788;8622
9629,NetScaler,Tool,skill,,,,24059
9630,Online Training,Soft Skill,skill,,,14886,
9631,Opportunity Lifecycle Management,Technical Skill,skill,,,,168;300;493;229
9632,True-Up Opportunities,Technical Skill,skill,,,,
9633,Continuous Learning in Cybersecurity,Soft Skill,skill,,,,
9634,AngularJS 1.5,Tool,skill,,,,
9635,Windows Scripting,Technical Skill,skill,,,,
9636,UI Macros,Technical Skill,skill,,,,9369
9637,Voice and Tone Capture,Technical Skill,skill,,,,13465;4478;4385
9639,Leadership in Professional Development,Soft Skill,skill,,,,22435;5858
9640,Experience with COTS products,Soft Skill,skill,,,,24198;24199
9641,Computer Security Incident Response Center (CSIRC) Knowledge,Technical Skill,skill,,,,18709;15448;18713;1019;18710;18711;18712
9642,AI Platform Leadership,Soft Skill,skill,,,,1612
9643,Enterprise AI Program Management,Soft Skill,skill,,,,4564
9644,Ensure Resolution,Soft Skill,skill,,,,23854;6080;23853
9645,Issue Investigation,Technical Skill,skill,,,,21092;18769;21093;2662;6127;2;18770
9646,Investigation Facilitation,Soft Skill,skill,,,,4452;2108
9647,Research Experience in Safety and Security Topics,Technical Skill,skill,,,,2592;773
9648,Firearms Handling,Technical Skill,skill,,,15113,7504;15114
9649,Labor Office Reporting,Technical Skill,skill,,,,8630;19869;1937
9650,Knowledge of Workday,Technical Skill,skill,,,,23001
9651,Story Development and Refinement,Soft Skill,skill,,,,3983;9658;3061;2024;2025
9652,Determine Storyline,Soft Skill,skill,,,,9656;7332;9655;2024;9653
9653,Articulate Storyline,Tool,skill,,,,9656;7332;9652;9655;2024
9655,Use Storytelling,Soft Skill,skill,,,,9656;7332;9657;9652;410;2024;2026;9653;2025
9656,Analytical Storytelling,Soft Skill,skill,,,,216;7332;9652;9655;2024;9653
9657,Creative Storytelling,Soft Skill,skill,,,,1605;9658;12375;9655;2027;410;2026;9659;70;2025
9658,Narrative Development,Technical Skill,skill,,,,9651;9657;2027;2024;2026;3068;9659;2025
9659,Authentic Storytelling,Soft Skill,skill,,,,9657;9658;2027;2024;2026;2025
9660,Actionable Feedback,Soft Skill,skill,,,,1146;9662;9661;2028
9661,Feedback Documentation,Soft Skill,skill,,,,1146;9660;2028;9662
9662,Proactive Feedback,Soft Skill,skill,,,,1146;9660;9661;2028
9663,Roadmap Alignment,Technical Skill,skill,,,,3145;15553;2560;2029;597;2;1;1203
9664,Data Center Capacity Management,Technical Skill,skill,,,619,2709;2032
9665,Data Center Compliance and Sustainability,Technical Skill,skill,,,,1765
9666,Organizing Data Center Site Visits,Technical Skill,skill,,,,9668;9667
9667,Planning and Prioritizing Data Center Operations Work,Technical Skill,skill,,,,619;9668;9666
9668,Recommending Solutions to Data Center Operations Issues,Technical Skill,skill,,,,9666;9667
9669,Data Center Optimization and Maintenance,Technical Skill,skill,,,619,389;3903;9670;2032
9670,Server Diagnostics and Repair,Technical Skill,skill,,,,9669
9671,Written English Skills,Soft Skill,skill,,,,2034;2033;1995;166;2;9673;9672;3106;9674
9672,English Communication,Soft Skill,skill,,,,9673;2033;9671;9674
9673,Advanced English Skills,Soft Skill,skill,,,,9672;2033;9671;9674
9674,English Language,Soft Skill,skill,,,,9673;9671;9672;2033
9675,Business Level English Communication Skills,Soft Skill,skill,,,,2034;2033
9676,Consensus Development in Process Improvement,Soft Skill,skill,,,,1534
9678,Brand Identity Development,Technical Skill,skill,,1720,,9679;1863;2035;9680
9679,Brand Stewardship,Technical Skill,skill,,,,324;2036;548;9680;2037;2038;1863;9678;2035;1748;2577;2040;2039;2041
9680,Brand Visual Identity Design,Technical Skill,skill,,,,9679;9678;2035
9681,Brand Experience,Technical Skill,skill,,,,2036;787;1863;17598;9683;9682;1748;2040
9682,Brand Center Management,Technical Skill,skill,,,,324;2036;548;2037;2038;1863;9681;2035;1748;2577;2040;2039;2041
9683,Brand Agency Experience,Technical Skill,skill,,,,2038;9684;8386;9681
9684,Brand Design Systems and Marketing Campaigns,Technical Skill,skill,,,,2038;8386;9683
9685,Brand Evangelism,Soft Skill,skill,,,,9687;20756;9686;20755;2040
9686,Brand Building Execution,Technical Skill,skill,,,,9687;1720;2040;9685
9687,Brand Education Responsibility,Soft Skill,skill,,,,2040;9686;9685
9688,Brand Communication Enhancement,Soft Skill,skill,,,,9690;2041;11528;9689
9689,Brand Rollouts,Technical Skill,skill,,,,9690;9688;2041
9690,Core Brand Deliverables,Technical Skill,skill,,,,9688;9689;2041
9691,Brand Design Culture Development,Soft Skill,skill,,,,11691;11692;11690;11689;9693;9692;1863;8381;8386;21457;2037;9694
9692,Design Systems Knowledge,Technical Skill,skill,,,,11691;11692;2441;11690;9691;2440;11689;982;9693;8381;8386;21457;2037;9694
9693,Organizational Brand Design,Technical Skill,skill,,,,11691;11692;11690;9691;11689;1863;8381;8386;9692;21457;2037;9694
9694,Brand Design Leadership,Soft Skill,skill,,,,11691;11692;11690;9691;11689;9693;1863;8381;8386;9692;21457;3443;2037
9695,Cross-Functional Project Leadership,Soft Skill,skill,,,2042,3969;2;9697;1404
